"person_id","tour_type","tour_type_count","tour_type_num","tour_num","tour_count","tour_category","number_of_participants","destination","origin","household_id","tdd","start","end","duration","composition","destination_logsum","tour_mode","atwork_subtour_frequency","parent_tour_id","stop_frequency","primary_purpose","tour_outbound_dist","tour_inbound_dist","main_leg_dist","outbound_leg_fft","inbound_leg_fft","main_leg_fft","ptype","num_work_stops_ob","num_school_stops_ob","num_escort_stops_ob","num_shopping_stops_ob","num_maint_stops_ob","num_eat_out_stops_ob","num_social_visit_stops_ob","num_discr_stops_ob","num_work_stops_ib","num_school_stops_ib","num_escort_stops_ib","num_shopping_stops_ib","num_maint_stops_ib","num_eat_out_stops_ib","num_social_visit_stops_ib","num_discr_stops_ib","has_outbound_stops","has_inbound_stops","main_leg_duration","inbound_duration","outbound_duration","tour_id"
171822,"eatout",1,1,2,2,"non_mandatory",1,127,135,63802,1008,31,34,3,"",10.10550592275183,"DRIVEALONEFREE","",,"0out_0in","eatout",2.72,2.72,0.43,16.05,15.93,7.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,7044708
171823,"shopping",1,1,1,1,"non_mandatory",1,131,135,63802,854,24,27,3,"",13.032709292811852,"SHARED3FREE","",,"3out_0in","shopping",1.39,1.39,1.39,12.76,12.69,12.69,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,2,7044776
171824,"othdiscr",1,1,1,1,"non_mandatory",1,131,135,63802,1028,32,37,5,"",11.839713235036527,"SHARED2FREE","",,"0out_0in","othdiscr",1.39,1.39,0.43,12.76,12.69,7.97,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,7044809
171825,"othdiscr",2,1,1,2,"non_mandatory",1,131,135,63802,976,29,39,10,"",12.004441481827072,"SHARED3FREE","",,"0out_1in","othdiscr",1.39,1.39,1.97,12.76,12.69,14.43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,8,2,0,7044850
171825,"othdiscr",2,2,2,2,"non_mandatory",1,130,135,63802,902,26,28,2,"",11.809091200543259,"WALK","",,"3out_0in","othdiscr",0.92,0.92,0.92,12.2,12.21,12.21,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,2,7044851
171963,"shopping",1,1,1,1,"non_mandatory",1,135,135,63855,1041,33,34,1,"",11.82539817115282,"DRIVEALONEFREE","",,"1out_0in","shopping",0.43,0.43,0.43,7.97,7.97,7.97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,0,7050516
171964,"shopping",1,1,1,1,"non_mandatory",1,130,135,63855,947,28,30,2,"",11.467604657534258,"SHARED3FREE","",,"0out_1in","shopping",0.92,0.92,0.92,12.2,12.21,12.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,2,0,0,7050557
171965,"othdiscr",1,1,1,1,"non_mandatory",1,135,135,63855,972,29,35,6,"",10.956857662831062,"WALK","",,"0out_0in","othdiscr",0.43,0.43,0.43,7.97,7.97,7.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,6,0,0,7050590
105656,"eat",1,1,1,1,"atwork",1,100,100,40062,682,18,20,2,"",13.592144869911042,"DRIVEALONEFREE","",4331935,"0out_0in","atwork",0.58,0.58,0.58,4.42,4.42,4.42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,4331900
106097,"eat",1,1,1,1,"atwork",1,135,135,40194,652,17,21,4,"",14.580207787605964,"SHARED2FREE","",4350016,"1out_0in","atwork",0.43,0.43,0.43,7.97,7.97,7.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,4,0,0,4349981
111034,"business",2,1,1,2,"atwork",1,102,101,41732,1160,43,48,5,"",12.72964988971833,"SHARED2FREE","",4552433,"1out_0in","atwork",1.9,1.9,0.71,10.06,10.04,8.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,4,4552394
111034,"business",2,2,2,2,"atwork",1,108,101,41732,1103,37,42,5,"",12.741229333792147,"SHARED2FREE","",4552433,"0out_0in","atwork",1.99,1.99,0.71,15.32,15.41,8.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,4552396
116424,"eat",1,1,1,1,"atwork",1,106,103,43832,744,20,23,3,"",12.854088181110164,"SHARED2FREE","",4773423,"0out_0in","atwork",1.22,1.22,0.61,8.14,8.14,4.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,4773388
116448,"eat",1,1,1,1,"atwork",1,106,101,43843,742,20,21,1,"",13.703798155893695,"DRIVEALONEFREE","",4774407,"0out_0in","atwork",0.87,0.87,0.71,8.75,8.75,8.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,4774372
117509,"eat",1,1,1,1,"atwork",1,119,119,44218,648,17,17,0,"",14.41353771538504,"DRIVEALONEFREE","",4817908,"0out_0in","atwork",0.44,0.44,0.44,7.95,7.95,7.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,4817873
120774,"eat",1,1,1,1,"atwork",1,101,102,45311,742,20,21,1,"",11.322207278795807,"DRIVEALONEFREE","",4951773,"0out_0in","atwork",1.9,1.9,0.69,10.04,10.06,4.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,4951738
121397,"eat",1,1,1,1,"atwork",1,118,125,45499,649,17,18,1,"",13.763169412013502,"DRIVEALONEFREE","",4977316,"0out_0in","atwork",2.71,2.21,0.46,12.86,12.28,7.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,4977281
128164,"eat",1,1,1,1,"atwork",1,101,101,47788,742,20,21,1,"",12.415883970612036,"DRIVEALONEFREE","",5254763,"1out_1in","atwork",0.71,0.71,0.71,8.96,8.96,8.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,0,1,0,5254728
131368,"eat",1,1,1,1,"atwork",1,101,101,49030,649,17,18,1,"",14.057404216055854,"SHARED2FREE","",5386127,"0out_0in","atwork",0.71,0.71,0.71,8.96,8.96,8.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5386092
131823,"eat",1,1,1,1,"atwork",1,100,101,49179,714,19,22,3,"",13.595663206710094,"DRIVEALONEFREE","",5404782,"0out_1in","atwork",1.46,1.46,0.71,10.97,10.95,8.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false,true,0,3,0,5404747
132308,"eat",1,1,1,1,"atwork",1,102,106,49347,712,19,20,1,"",12.357738558911873,"DRIVEALONEFREE","",5424667,"1out_0in","atwork",1.82,1.82,0.6,7.6,7.58,4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,1,5424632
135689,"eat",1,1,1,1,"atwork",1,114,114,50493,681,18,19,1,"",13.119897168099973,"DRIVEALONEFREE","",5563288,"0out_0in","atwork",0.57,0.57,0.57,12.38,12.38,12.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5563253
142441,"maint",1,1,1,1,"atwork",1,135,135,52940,683,18,21,3,"",13.177568859572542,"DRIVEALONEFREE","",5840120,"1out_0in","atwork",0.43,0.43,0.43,7.97,7.97,7.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,2,5840104
142694,"eat",1,1,1,2,"atwork",1,124,122,53008,682,18,20,2,"",13.971706522514339,"DRIVEALONEFREE","",5850493,"0out_0in","atwork",1.45,1.45,0.72,10.32,10.31,9.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,5850458
142694,"business",1,1,2,2,"atwork",1,122,122,53008,770,21,21,0,"",12.775159951651053,"DRIVEALONEFREE","",5850493,"0out_0in","atwork",0.72,0.72,0.72,9.17,9.17,9.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5850454
144582,"maint",1,1,1,1,"atwork",1,132,132,53568,800,22,24,2,"",15.346213014030385,"DRIVEALONEFREE","",5927901,"1out_0in","atwork",0.25,0.25,0.25,11.29,11.29,11.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,1,5927885
144583,"eat",1,1,1,1,"atwork",1,117,122,53568,617,16,18,2,"",14.32023352446072,"SHARED2FREE","",5927942,"0out_0in","atwork",3.33,3.33,0.72,16.11,15.78,9.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,5927907
150733,"eat",1,1,1,1,"atwork",1,122,122,55744,651,17,20,3,"",12.322121194503497,"DRIVEALONEFREE","",6180092,"0out_0in","atwork",0.72,0.72,0.72,9.17,9.17,9.17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,6180057
154000,"eat",1,1,1,1,"atwork",1,124,123,56918,681,18,19,1,"",13.118735502182618,"WALK","",6314039,"0out_0in","atwork",1.34,1.34,0.65,10.37,10.37,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,6314004
154001,"eat",1,1,1,1,"atwork",1,115,122,56918,617,16,18,2,"",13.498314793790009,"WALK","",6314080,"0out_0in","atwork",1.7,1.7,0.72,11.18,11.18,9.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6314045
157285,"eat",1,1,1,1,"atwork",1,125,125,58411,712,19,20,1,"",12.760844063598837,"DRIVEALONEFREE","",6448724,"3out_0in","atwork",0.46,0.46,1.06,7.82,7.82,9.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,1,6448689
159598,"eat",1,1,1,1,"atwork",1,132,126,59527,742,20,21,1,"",11.266553192978431,"WALK","",6543557,"0out_0in","atwork",1.49,1.49,0.63,15.41,15.5,12.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,6543522
159598,"business",1,1,1,1,"atwork",1,126,126,59527,1163,44,46,2,"",11.32057887885378,"SHARED2FREE","",6543558,"0out_0in","atwork",0.63,0.63,0.63,12.41,12.41,12.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6543519
162233,"maint",1,1,1,1,"atwork",1,133,132,60372,770,21,21,0,"",14.18699571943633,"DRIVEALONEFREE","",6651592,"0out_0in","atwork",0.66,0.66,0.25,12.86,12.86,11.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,6651576
166628,"eat",1,1,1,1,"atwork",1,130,130,61813,827,23,25,2,"",15.210761649434229,"WALK","",6831787,"1out_0in","atwork",0.45,0.45,0.45,11.86,11.86,11.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,1,6831752
169108,"eat",1,1,1,1,"atwork",1,131,131,62765,683,18,21,3,"",14.489064599875645,"WALK","",6933467,"0out_0in","atwork",0.32,0.32,0.32,11.28,11.28,11.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,6933432
