TAZ,district,county,TOTACRE,county_id,TOTHH,HHPOP,EMPRES,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGE62P,SHPOP62P,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,RESACRE,CIACRE,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,household_density,employment_density,density_index
481,10,Santa Clara,595.877288653,3,1624.0,4890.0,2189.0,112.0,136.0,230.0,1146.0,203.0,1145.0,1164.0,1679.0,699.0,914.0,0.1869120654396728,543.0,112.0,29.0,146.0,0.0,4.0,252.0,248.96791700938263,13.295896897939995,0.0,0.0,4,2057.99438,0.0,0.0,1.2184700000000002,3,6.192238173482371,2.07043431539466,1.5516314389482821
483,10,Santa Clara,573.052567959,3,1944.0,5651.0,2738.0,245.0,324.0,156.0,1219.0,327.0,1271.0,1855.0,1679.0,519.0,673.0,0.11909396566979295,647.0,105.0,133.0,158.0,0.0,33.0,218.0,205.5527219503588,33.3351825359201,0.0,0.0,4,0.0,0.0,0.0,1.47852,3,8.137707952106291,2.7083832536073924,2.0320714183762143
484,10,Santa Clara,885.9171420360001,3,2484.0,6898.0,2972.0,325.0,176.0,455.0,1528.0,200.0,1682.0,1904.0,2173.0,939.0,1132.0,0.16410553783705426,2945.0,282.0,1139.0,426.0,0.0,127.0,971.0,302.26496980934763,88.23471437778345,0.0,0.0,3,0.0,0.0,0.0,1.6405900000000002,3,6.361080688632885,7.541619415468538,3.4506138566999165
479,10,Santa Clara,859.294215312,3,2275.0,6654.0,3004.0,197.0,292.0,396.0,1390.0,310.0,1625.0,1873.0,2211.0,635.0,886.0,0.13315299068229636,1056.0,229.0,208.0,375.0,0.0,23.0,221.0,316.2061462279154,25.863690487518397,0.0,0.0,4,1767.34692,0.0,0.0,1.3159399999999999,3,6.6506887068577205,3.087088911842529,2.1084140721830544
460,10,Santa Clara,1062.11802109,3,1192.0,3126.0,1583.0,71.0,83.0,222.0,816.0,144.0,726.0,1099.0,931.0,226.0,298.0,0.09532949456174024,2032.0,669.0,104.0,257.0,0.0,818.0,184.0,121.82065177939728,382.08566730994664,0.0,0.0,3,0.0,0.0,0.0,1.52177,3,2.365519055514474,4.032495571145479,1.4909226801505617
457,9,Santa Clara,605.570794706,3,1692.0,5011.0,2214.0,133.0,135.0,256.0,1168.0,330.0,1170.0,1465.0,1346.0,700.0,856.0,0.17082418678906405,568.0,16.0,19.0,89.0,0.0,308.0,136.0,252.87264878732344,9.372423038427,0.0,0.0,4,0.0,0.0,0.0,1.23719,3,6.45198015817912,2.165912960901738,1.6215596149759912
458,9,Santa Clara,394.360569362,3,1445.0,4102.0,1969.0,98.0,124.0,220.0,1003.0,207.0,922.0,1199.0,1298.0,476.0,669.0,0.16309117503656753,262.0,15.0,23.0,154.0,0.0,24.0,46.0,173.61374420628994,10.882411917567,0.0,0.0,4,0.0,0.0,0.0,1.26547,3,7.832141494752524,1.4200837865918072,1.2021213073375285
455,9,Santa Clara,485.87250575800005,3,873.0,2382.0,1010.0,104.0,45.0,135.0,589.0,83.0,527.0,447.0,872.0,453.0,550.0,0.23089840470193115,475.0,75.0,35.0,292.0,0.0,10.0,63.0,178.95723276281532,32.592200718768005,0.0,0.0,4,0.0,0.0,0.0,1.3024799999999999,3,4.126695050100429,2.245338085678928,1.4541395762594242
451,9,Santa Clara,736.159817162,3,2058.0,5615.0,2736.0,158.0,324.0,327.0,1249.0,351.0,1062.0,1718.0,1639.0,845.0,1069.0,0.19038290293855745,1130.0,499.0,38.0,39.0,0.0,11.0,543.0,274.32306678558297,38.046561305339004,0.0,0.0,4,0.0,0.0,0.0,1.27009,3,6.588348593868333,3.6175091890530693,2.3352678516534557
448,9,Santa Clara,482.049141274,3,2244.0,5893.0,2968.0,323.0,409.0,372.0,1140.0,395.0,1110.0,2437.0,1537.0,414.0,568.0,0.0963855421686747,889.0,193.0,94.0,171.0,0.0,20.0,411.0,173.0789531117629,59.375208159386986,0.0,0.0,4,0.0,0.0,0.0,1.65595,3,9.653516150147341,3.8244099186635414,2.7392198715228173
394,9,Santa Clara,530.497558108,3,1338.0,3784.0,1832.0,195.0,133.0,223.0,787.0,187.0,828.0,1017.0,1328.0,424.0,587.0,0.15512684989429176,1645.0,72.0,120.0,173.0,0.0,74.0,1206.0,164.0580005254444,46.446824067318275,0.0,0.0,3,0.0,0.0,0.0,1.8335299999999999,3,6.356148855915587,7.814547733917146,3.50515081058704
450,9,Santa Clara,529.105062625,3,1500.0,3352.0,1845.0,265.0,173.0,257.0,805.0,221.0,508.0,1282.0,1040.0,301.0,434.0,0.12947494033412887,2880.0,693.0,658.0,265.0,0.0,204.0,1060.0,134.3031276473417,73.44181869948589,0.0,0.0,3,0.0,0.0,0.0,1.6751599999999998,3,7.220392247211485,13.863153114646053,4.7476551762486485
425,9,Santa Clara,263.724328814,3,1254.0,3078.0,1848.0,194.0,154.0,205.0,701.0,211.0,430.0,1439.0,847.0,151.0,270.0,0.08771929824561403,292.0,82.0,9.0,101.0,0.0,2.0,98.0,103.55178651603245,8.439726183605,0.0,0.0,4,0.0,0.0,0.0,1.4165299999999998,3,11.197277095124544,2.607340440013052,2.1148802792861363
391,9,Santa Clara,620.062466624,3,2483.0,5426.0,3185.0,283.0,436.0,603.0,1161.0,352.0,725.0,2122.0,1522.0,705.0,918.0,0.16918540361223738,643.0,163.0,57.0,162.0,0.0,35.0,226.0,253.26786064038464,43.72387824939511,0.0,0.0,4,0.0,0.0,0.0,1.5255299999999998,3,8.360501909184405,2.165043386067488,1.719706566732429
618,12,Santa Clara,3592.80395017,3,745.0,2686.0,1344.0,46.0,104.0,177.0,418.0,118.0,442.0,884.0,885.0,357.0,484.0,0.18019359642591212,63.0,1.0,17.0,16.0,0.0,5.0,24.0,209.86799786525185,26.304511222637075,0.0,0.0,4,0.0,0.0,0.0,1.051,1,3.1544738330351425,0.2667541630620322,0.24595526173417576
617,12,Santa Clara,409.33672889300004,3,1276.0,4659.0,2074.0,293.0,194.0,231.0,558.0,278.0,950.0,1645.0,1439.0,347.0,514.0,0.11032410388495384,320.0,44.0,17.0,117.0,0.0,14.0,128.0,139.8088044726362,17.0611491902823,0.0,0.0,4,0.0,0.0,0.0,1.49445,3,8.134126199475162,2.039906256921671,1.6309024961353709
615,12,Santa Clara,6669.62517723,3,1371.0,4556.0,2068.0,142.0,149.0,274.0,806.0,218.0,766.0,1458.0,1493.0,621.0,884.0,0.19402985074626866,166.0,15.0,30.0,52.0,1.0,27.0,41.0,436.50361988980035,228.07562007519425,0.0,0.0,4,0.0,0.0,0.0,1.11199,1,2.0629594148505372,0.24978210274630866,0.22280498559869172
613,12,Santa Clara,350.837996588,3,994.0,3449.0,1535.0,182.0,185.0,168.0,459.0,172.0,660.0,1007.0,1112.0,498.0,643.0,0.18643084952160047,315.0,22.0,0.0,100.0,0.0,8.0,185.0,131.68135602414006,19.987369127255,0.0,0.0,4,0.0,0.0,0.0,1.33446,2,6.553757203456373,2.076894888419273,1.5771073484253304
606,12,Santa Clara,792.878881089,3,1138.0,4239.0,2005.0,111.0,143.0,239.0,645.0,287.0,786.0,1516.0,1245.0,405.0,575.0,0.13564519933946687,1198.0,55.0,67.0,93.0,0.0,608.0,375.0,126.27151103625215,174.08530677489844,0.0,0.0,4,0.0,0.0,0.0,1.76983,3,3.7888269302264277,3.988589334280545,1.9430713452102997
611,12,Santa Clara,689.414506206,3,1623.0,5443.0,2234.0,293.0,278.0,432.0,620.0,244.0,1080.0,1539.0,1822.0,758.0,998.0,0.1833547675914018,845.0,105.0,37.0,226.0,0.0,98.0,379.0,221.6033107413416,46.46950884839351,0.0,0.0,4,0.0,0.0,0.0,1.3270600000000001,3,6.054325098993165,3.1521285943618147,2.0728949386747266
401,9,Santa Clara,7647.13950876,3,353.0,806.0,443.0,83.0,80.0,74.0,116.0,48.0,102.0,269.0,277.0,110.0,141.0,0.17493796526054592,7471.0,491.0,1649.0,579.0,0.0,483.0,4269.0,41.897012424088004,1020.081888529827,0.0,0.0,3,0.0,0.0,40.32568,1.52613,3,0.33239831759644217,7.0349796905467965,0.31740130761286034
422,9,Santa Clara,542.128782699,3,2489.0,5954.0,3371.0,309.0,316.0,477.0,1387.0,441.0,758.0,2622.0,1397.0,736.0,912.0,0.15317433658045013,1504.0,122.0,297.0,34.0,0.0,494.0,557.0,147.11731710909757,118.63491319980905,0.0,0.0,4,0.0,0.0,0.0,1.6167200000000002,3,9.365866834332197,5.659406877796554,3.527739473788035
420,9,Santa Clara,313.66255991400004,3,782.0,2670.0,1447.0,67.0,93.0,206.0,416.0,123.0,536.0,824.0,832.0,355.0,449.0,0.16816479400749065,715.0,36.0,10.0,12.0,0.0,505.0,152.0,112.1451589611305,15.209469630022998,0.0,0.0,4,0.0,0.0,0.0,1.3128,3,6.140334345526257,5.614244318479889,2.932758221143135
413,9,Santa Clara,539.10554554,3,4162.0,11395.0,5699.0,438.0,336.0,375.0,3013.0,1252.0,1823.0,5476.0,2384.0,460.0,766.0,0.06722246599385695,1090.0,29.0,62.0,39.0,0.0,43.0,917.0,162.82433760821806,73.13488291456899,0.0,0.0,4,0.0,0.0,0.0,1.6351200000000001,3,17.638641078652263,4.6194422815307465,3.6607233007865516
543,11,Santa Clara,584.884735362,3,1445.0,3362.0,1975.0,250.0,226.0,301.0,668.0,193.0,430.0,1578.0,955.0,206.0,353.0,0.1049970255800119,1763.0,201.0,226.0,425.0,0.0,48.0,863.0,95.02609876116558,66.08896107916165,0.0,0.0,4,0.0,0.0,0.0,2.24736,3,8.9687456990803,10.94249042732081,4.928896093353669
438,9,Santa Clara,557.98755068,3,1385.0,3660.0,1844.0,235.0,182.0,278.0,690.0,275.0,577.0,1239.0,1010.0,559.0,678.0,0.18524590163934426,491.0,67.0,10.0,132.0,0.0,13.0,269.0,182.5966820298591,21.253572822354,0.0,0.0,4,0.0,0.0,0.0,1.28759,3,6.794202935895735,2.408630788104553,1.7782268878064
442,9,Santa Clara,390.942818933,3,1062.0,3073.0,1437.0,127.0,143.0,151.0,641.0,197.0,544.0,871.0,993.0,468.0,612.0,0.1991539212495932,194.0,66.0,6.0,22.0,0.0,0.0,100.0,145.54227163423485,11.519361592874002,0.0,0.0,4,2306.58203,0.0,0.0,1.21455,3,6.761676790055808,1.235183895735242,1.044399122030913
441,9,Santa Clara,463.644468137,3,1576.0,3990.0,2089.0,209.0,292.0,277.0,798.0,283.0,600.0,1540.0,1100.0,467.0,629.0,0.15764411027568925,644.0,109.0,61.0,39.0,0.0,56.0,379.0,187.51437228889432,41.24275030640701,0.0,0.0,3,0.0,0.0,0.0,1.50281,3,6.889402970801186,2.815212889083733,1.99854752846665
440,9,Santa Clara,537.342782402,3,2431.0,6275.0,3402.0,258.0,506.0,550.0,1117.0,476.0,1018.0,2677.0,1707.0,397.0,641.0,0.10215139442231076,638.0,126.0,51.0,143.0,0.0,30.0,288.0,182.11950518531344,17.857988729525303,0.0,0.0,3,2022.12207,0.0,0.0,1.66697,3,12.156367961262937,3.1903590124581465,2.5271302571801093
545,11,Santa Clara,373.655363065,3,1171.0,2384.0,1245.0,436.0,257.0,184.0,294.0,108.0,269.0,991.0,676.0,340.0,441.0,0.18498322147651008,1243.0,125.0,163.0,453.0,12.0,62.0,428.0,90.37955965773922,42.884017300494186,0.0,0.0,4,0.0,5673.7719700000025,2056.5898399999996,1.71997,3,8.787097170346906,9.327379831546716,4.524590630795859
544,11,Santa Clara,620.056442899,3,2156.0,6030.0,3143.0,374.0,530.0,429.0,823.0,414.0,1138.0,2506.0,1628.0,344.0,552.0,0.09154228855721393,689.0,121.0,72.0,21.0,0.0,27.0,448.0,197.96602145423324,17.053317606997798,0.0,0.0,4,0.0,0.0,0.0,1.4061,3,10.02700505644302,3.2043629331582753,2.4283326832651113
465,10,Santa Clara,847.8091737860001,3,2903.0,6635.0,3412.0,525.0,548.0,512.0,1318.0,444.0,928.0,2430.0,2048.0,785.0,1132.0,0.1706103993971364,2056.0,659.0,138.0,613.0,0.0,65.0,581.0,291.49987432191057,50.1396304400134,0.0,0.0,4,0.0,0.0,0.0,1.3881299999999999,3,8.497260883289812,6.01803939925727,3.5229619633078957
464,10,Santa Clara,516.018271957,3,1779.0,4499.0,2413.0,158.0,300.0,361.0,960.0,277.0,658.0,1701.0,1305.0,558.0,702.0,0.15603467437208268,477.0,87.0,38.0,89.0,0.0,2.0,261.0,187.43110928508116,47.33178236478,0.0,0.0,4,0.0,0.0,0.0,1.28449,3,7.577858610863009,2.0318373003831676,1.6022334030947052
463,10,Santa Clara,446.325605731,3,1491.0,3710.0,1860.0,153.0,177.0,237.0,924.0,260.0,498.0,1284.0,1082.0,586.0,732.0,0.19730458221024255,600.0,274.0,91.0,120.0,0.0,7.0,108.0,180.79663255291072,27.809294506613004,0.0,0.0,4,0.0,0.0,0.0,1.33702,3,7.1474479225825505,2.8762365885644066,2.0509176248443475
476,10,Santa Clara,985.337194691,3,2329.0,6467.0,3317.0,334.0,267.0,367.0,1361.0,287.0,1166.0,1874.0,2116.0,1024.0,1278.0,0.19761867944951286,1034.0,121.0,125.0,385.0,0.0,23.0,380.0,327.3929309372072,52.2117541579881,0.0,0.0,4,0.0,0.0,0.0,1.2912,3,6.135329966794128,2.7238862969794453,1.8863904804237668
478,10,Santa Clara,420.828695069,3,1749.0,4729.0,2441.0,229.0,427.0,423.0,670.0,217.0,996.0,1804.0,1392.0,320.0,448.0,0.09473461619792768,2207.0,1481.0,336.0,42.0,0.0,66.0,282.0,132.83462377330122,85.21165864940237,0.0,0.0,3,0.0,0.0,0.0,2.12997,3,8.021232834455741,10.121704325696868,4.474939551477204
472,10,Santa Clara,431.044094042,3,1174.0,3461.0,1721.0,152.0,256.0,308.0,458.0,217.0,788.0,1346.0,864.0,246.0,319.0,0.09216989309448136,1457.0,118.0,269.0,524.0,0.0,36.0,510.0,119.1051087986925,37.324031074352,0.0,0.0,4,262.19347999999997,0.0,0.0,1.56197,3,7.504995558709844,9.314121404633937,4.156130189677021
467,10,Santa Clara,519.222631817,3,2074.0,4580.0,2721.0,317.0,412.0,466.0,879.0,166.0,645.0,1777.0,1506.0,486.0,686.0,0.1497816593886463,4447.0,874.0,623.0,625.0,1.0,120.0,2204.0,143.09715515751424,67.8333069512279,0.0,0.0,3,0.0,0.0,0.0,2.01551,3,9.832624360016712,21.082777497104303,6.705364289065223
469,10,Santa Clara,334.309657155,3,2125.0,6263.0,3013.0,580.0,568.0,402.0,575.0,341.0,1444.0,2342.0,1742.0,394.0,582.0,0.0929267124381287,767.0,66.0,71.0,410.0,0.0,22.0,198.0,145.27469172822032,21.782512251351005,0.0,0.0,3,0.0,0.0,0.0,1.7694400000000001,3,12.720193738306891,4.591241692838299,3.3735783531401746
475,10,Santa Clara,614.2886474999998,3,1392.0,3978.0,2073.0,194.0,281.0,197.0,720.0,191.0,737.0,1325.0,1273.0,452.0,576.0,0.14479638009049775,881.0,165.0,114.0,64.0,0.0,14.0,524.0,190.12814709479355,91.79089829350454,0.0,0.0,4,0.0,0.0,0.0,1.3927399999999999,3,4.937587661318675,3.125010581624822,1.9137768278142333
474,10,Santa Clara,399.760533792,3,1506.0,3899.0,2182.0,166.0,336.0,398.0,606.0,187.0,760.0,1437.0,1214.0,301.0,450.0,0.11541420877147987,320.0,33.0,18.0,86.0,1.0,5.0,177.0,159.55640410095924,10.728222222328002,0.0,0.0,4,0.0,0.0,0.0,1.25473,3,8.844016236326832,1.8792066372009206,1.5498823634307701
502,10,Santa Clara,478.770601084,3,1593.0,4306.0,2365.0,209.0,341.0,284.0,759.0,248.0,809.0,1528.0,1301.0,420.0,592.0,0.13748258244310266,591.0,218.0,46.0,147.0,0.0,3.0,177.0,166.94414673732538,43.76799408211001,0.0,0.0,4,0.0,0.0,0.0,1.25201,3,7.560076955248072,2.804774312963974,2.045790055197624
506,10,Santa Clara,526.1323522819999,3,1180.0,3248.0,1696.0,112.0,171.0,208.0,689.0,175.0,627.0,1054.0,1025.0,367.0,454.0,0.13977832512315272,1822.0,8.0,54.0,1563.0,0.0,17.0,180.0,208.77980794039144,38.19238599789765,0.0,0.0,4,0.0,0.0,0.0,1.45287,3,4.777865804175698,7.377348724752646,2.8998239491033053
515,10,Santa Clara,891.0210700619998,3,2315.0,6843.0,3110.0,208.0,455.0,365.0,1287.0,383.0,1518.0,2114.0,2105.0,723.0,1009.0,0.14744994885284232,437.0,68.0,51.0,151.0,0.0,12.0,155.0,332.1895743127442,19.876983023068,0.0,0.0,4,2227.4301800000007,0.0,0.0,1.51785,3,6.575461235279668,1.2412425744350821,1.044141191794046
509,10,Santa Clara,686.961043195,3,1285.0,2768.0,1443.0,198.0,252.0,251.0,584.0,85.0,595.0,709.0,1109.0,270.0,368.0,0.1329479768786127,2028.0,233.0,435.0,308.0,0.0,204.0,848.0,145.3240236690039,63.46627844242672,0.0,0.0,4,0.0,0.0,0.0,1.48206,1,6.154500410245109,9.713094810877106,3.7673790618705345
507,10,Santa Clara,1347.38886882,3,1736.0,4192.0,1892.0,141.0,225.0,274.0,1096.0,115.0,799.0,694.0,1529.0,1055.0,1251.0,0.298425572519084,505.0,92.0,36.0,203.0,0.0,11.0,163.0,485.5876685958509,54.3249883377248,0.0,0.0,4,0.0,0.0,0.0,1.0914700000000002,1,3.2153348837191205,0.9353364725104584,0.7245623008827111
493,10,Santa Clara,1280.22203478,3,1823.0,5339.0,2330.0,78.0,95.0,239.0,1411.0,137.0,1229.0,953.0,1885.0,1135.0,1312.0,0.2457389024161828,635.0,24.0,92.0,186.0,0.0,19.0,314.0,531.9342136303869,32.473275251508625,0.0,0.0,4,1823.0014600000002,0.0,0.0,1.09686,3,3.2299358812750794,1.1250736613327896,0.8344220035027159
494,10,Santa Clara,1433.45708233,3,1939.0,5383.0,2361.0,138.0,111.0,388.0,1302.0,162.0,1144.0,985.0,2030.0,1062.0,1310.0,0.24335872190228494,897.0,95.0,131.0,131.0,3.0,48.0,489.0,619.5635391457298,39.83362687903611,0.0,0.0,4,1498.96606,0.0,0.0,1.06733,2,2.9405646549702853,1.3603334169718133,0.9300728122384859
424,9,Santa Clara,602.34037994,3,2204.0,6628.0,3463.0,288.0,531.0,503.0,882.0,529.0,1399.0,2469.0,1766.0,465.0,654.0,0.09867229933614967,851.0,29.0,83.0,184.0,0.0,160.0,395.0,232.78421770235582,33.56461095382012,0.0,0.0,4,0.0,0.0,0.0,1.3945,3,8.274862747172419,3.1950581659908024,2.305043599948847
393,9,Santa Clara,383.393689166,3,1533.0,3685.0,2010.0,195.0,212.0,358.0,768.0,262.0,594.0,1468.0,995.0,366.0,468.0,0.12700135685210312,860.0,106.0,39.0,247.0,0.0,198.0,270.0,130.89730326928108,37.519204422204,0.0,0.0,4,0.0,0.0,0.0,1.4206,3,9.102433134453994,5.106387798845685,3.271246341675903
377,8,Santa Clara,635.377399096,3,2122.0,4155.0,2528.0,348.0,360.0,237.0,1177.0,168.0,389.0,1869.0,1218.0,511.0,687.0,0.16534296028880865,1535.0,108.0,285.0,433.0,0.0,111.0,598.0,179.07800183128845,76.04489443518412,0.0,0.0,4,0.0,0.0,0.0,1.27409,3,8.317560011484028,6.016708113868041,3.49123724846267
376,8,Santa Clara,598.327502902,3,1692.0,3845.0,2206.0,312.0,217.0,234.0,929.0,176.0,504.0,1411.0,1112.0,642.0,830.0,0.21586475942782835,1440.0,227.0,82.0,102.0,8.0,570.0,451.0,175.54279443434712,71.29017082322899,0.0,0.0,4,0.0,0.0,0.0,1.33247,3,6.854838040917093,5.833904715674122,3.151649673984871
374,8,Santa Clara,613.360065492,3,1252.0,2957.0,1950.0,137.0,165.0,265.0,685.0,173.0,413.0,1335.0,843.0,193.0,260.0,0.08792695299289821,4727.0,982.0,610.0,256.0,0.0,874.0,2005.0,88.56366828787893,209.00445920793373,0.0,0.0,2,0.0,318.56891,0.0,1.77147,3,4.20743985767635,15.88543786520456,3.3264037811065577
380,8,Santa Clara,205.550134022,3,1874.0,4106.0,2424.0,392.0,220.0,458.0,804.0,323.0,633.0,2207.0,761.0,182.0,277.0,0.06746225036531904,361.0,59.0,6.0,155.0,0.0,12.0,129.0,68.8592481776079,16.354165244586,0.0,0.0,3,0.0,0.0,0.0,1.93088,3,21.99184288880881,4.236422242721441,3.5521500147024523
372,8,Santa Clara,411.41039277699997,3,1860.0,4615.0,2563.0,286.0,193.0,211.0,1170.0,391.0,804.0,1963.0,1143.0,314.0,427.0,0.09252437703141927,1786.0,736.0,259.0,175.0,0.0,35.0,581.0,114.12479924329195,94.79184833000969,0.0,0.0,3,0.0,0.0,0.0,2.36245,3,8.903072213751612,8.5488639643873,4.361186772836088
378,8,Santa Clara,393.075227112,3,1153.0,2490.0,1631.0,107.0,182.0,134.0,730.0,128.0,301.0,1108.0,825.0,128.0,269.0,0.10803212851405622,4589.0,445.0,1301.0,457.0,0.0,159.0,2227.0,88.01115451827495,52.87051666576003,0.0,0.0,3,0.0,0.0,0.0,2.4523,3,8.184173216499014,32.57343529099217,6.540782112593865
381,8,Santa Clara,684.164948503,3,2104.0,5432.0,2760.0,281.0,249.0,164.0,1410.0,253.0,1176.0,1404.0,1880.0,719.0,942.0,0.17341678939617086,1562.0,258.0,196.0,247.0,0.0,313.0,548.0,262.7756996070084,49.21446400133701,0.0,0.0,4,0.0,0.0,0.0,1.3508200000000001,3,6.743802354747444,5.006568097963645,2.8733822362562766
383,8,Santa Clara,524.04594039,3,663.0,1779.0,741.0,39.0,35.0,94.0,495.0,93.0,448.0,293.0,600.0,345.0,393.0,0.2209106239460371,3336.0,168.0,60.0,2912.0,0.0,19.0,177.0,137.60714926940693,71.2171956221161,0.0,0.0,4,1825.4742399999998,0.0,0.0,1.55915,3,3.1749171790501984,15.975148882822717,2.648543063093639
389,8,Santa Clara,903.0645705669999,3,1827.0,4677.0,2194.0,384.0,163.0,135.0,1145.0,208.0,972.0,1086.0,1465.0,946.0,1150.0,0.24588411374812916,1246.0,364.0,118.0,396.0,0.0,66.0,302.0,325.7138463648376,30.95716127735601,0.0,0.0,4,0.0,0.0,0.0,1.22714,3,5.122367562414313,3.4934154257078456,2.0769508567420223
388,8,Santa Clara,1393.92693088,3,2012.0,5864.0,2791.0,82.0,174.0,229.0,1527.0,242.0,1409.0,1070.0,2090.0,1053.0,1424.0,0.24283765347885405,1156.0,37.0,150.0,729.0,0.0,65.0,175.0,553.5888287595417,36.87457965745469,0.0,0.0,4,1641.2014199999999,0.0,0.0,1.16907,3,3.4074931169639693,1.9577843157109087,1.243390796467913
384,8,Santa Clara,1054.96064726,3,1449.0,4240.0,1800.0,98.0,91.0,98.0,1162.0,165.0,1060.0,765.0,1497.0,753.0,946.0,0.22311320754716985,303.0,31.0,33.0,164.0,0.0,13.0,62.0,486.3286468821155,11.530507111492998,0.0,0.0,4,0.0,0.0,0.0,1.07605,2,2.910461700617043,0.6086058628619488,0.5033503968532899
370,8,Santa Clara,902.670071369,3,1668.0,4140.0,1722.0,148.0,159.0,176.0,1185.0,205.0,930.0,891.0,1312.0,802.0,969.0,0.23405797101449274,3686.0,620.0,932.0,187.0,0.0,85.0,1862.0,355.99662649309516,50.403033077234575,0.0,0.0,4,1727.7713600000006,0.0,0.0,1.53168,2,4.104334146744883,9.069889487351102,2.8256585104410976
371,8,Santa Clara,668.240172512,3,1174.0,3305.0,1554.0,128.0,50.0,139.0,857.0,133.0,782.0,628.0,1128.0,634.0,815.0,0.24659606656580935,1766.0,331.0,342.0,410.0,0.0,184.0,499.0,283.2562470020024,39.97278021835741,0.0,0.0,4,0.0,0.0,0.0,1.3389799999999998,3,3.632099536653406,5.463618212717134,2.1817305380033725
367,8,Santa Clara,827.200680242,3,2160.0,5787.0,2752.0,237.0,338.0,274.0,1311.0,311.0,1130.0,1548.0,1737.0,1061.0,1330.0,0.22982547088301364,963.0,71.0,44.0,452.0,0.0,32.0,364.0,367.9892261332913,31.519141528765502,0.0,0.0,4,0.0,0.0,0.0,1.26695,3,5.4066452040552475,2.410462653474631,1.667178780501186
366,8,Santa Clara,556.6571990159999,3,1924.0,4722.0,2503.0,233.0,271.0,376.0,1044.0,269.0,905.0,1560.0,1524.0,464.0,628.0,0.1329944938585345,1617.0,167.0,153.0,264.0,0.0,44.0,989.0,163.90649227016198,83.93934228123284,0.0,0.0,4,0.0,0.0,0.0,1.53395,3,7.762890199395414,6.524216971113505,3.5449289614296484
363,8,Santa Clara,400.041720556,3,945.0,2172.0,901.0,275.0,89.0,80.0,501.0,110.0,427.0,508.0,654.0,473.0,560.0,0.2578268876611418,239.0,29.0,11.0,39.0,0.0,2.0,158.0,118.50526663426595,6.729531467266001,0.0,0.0,4,0.0,0.0,0.0,1.25584,3,7.545826034979971,1.908415261756839,1.5231861675339635
360,8,Santa Clara,644.932572855,3,2023.0,5288.0,2523.0,199.0,282.0,365.0,1177.0,229.0,1102.0,1299.0,1913.0,745.0,921.0,0.1741679273827534,349.0,48.0,61.0,97.0,0.0,34.0,109.0,269.58029107895163,21.741920752576995,0.0,0.0,4,0.0,0.0,0.0,1.21771,3,6.944201018114949,1.1979862359476605,1.0217226624460864
358,8,Santa Clara,867.102049312,3,1805.0,5369.0,2189.0,241.0,65.0,152.0,1347.0,277.0,1329.0,1115.0,1662.0,986.0,1159.0,0.21586887688582604,1127.0,88.0,465.0,223.0,0.0,46.0,305.0,354.0359143890888,19.309438521243997,0.0,0.0,4,0.0,0.0,0.0,1.1427399999999999,3,4.8346657750779904,3.0186528135805513,1.8583452689334565
357,8,Santa Clara,824.3765946330002,3,1665.0,4766.0,2460.0,74.0,48.0,233.0,1310.0,244.0,1009.0,1279.0,1521.0,713.0,893.0,0.1873688627780109,456.0,62.0,84.0,164.0,0.0,30.0,116.0,348.7848010481044,4.691678225938,0.0,0.0,4,0.0,0.0,0.0,1.1578899999999999,3,4.7103558443818345,1.2900434024252951,1.0126931942659672
359,8,Santa Clara,606.641509279,3,1264.0,3244.0,1434.0,78.0,157.0,99.0,930.0,146.0,733.0,704.0,1159.0,502.0,661.0,0.2037607891491985,348.0,11.0,50.0,144.0,0.0,7.0,136.0,260.99802004985247,1.408541668865,0.0,0.0,4,291.8780799999999,0.0,0.0,1.1557899999999999,3,4.81695271536283,1.326186348849893,1.0398880551775838
355,8,Santa Clara,1592.43744653,3,1728.0,3053.0,1489.0,242.0,168.0,462.0,856.0,233.0,268.0,1233.0,563.0,756.0,832.0,0.2725188339338356,11357.0,3088.0,162.0,5269.0,0.0,388.0,2450.0,89.54279932264629,162.64640656388443,69.74791,251.69896,2,0.0,0.0,0.0,4.13549,2,6.851998260296245,45.03364828830119,5.947126040671337
354,8,Santa Clara,819.1441802039999,3,469.0,720.0,425.0,226.0,78.0,119.0,46.0,4.0,16.0,651.0,38.0,11.0,17.0,0.02361111111111111,1801.0,134.0,43.0,860.0,0.0,16.0,748.0,2.8545380463220003,2.556215531297,23.0,83.0,2,0.0,12730.69629,5499.3584,2.74864,3,86.6792385334213,332.855668653927,68.77062052805805
352,8,Santa Clara,67.84004186840001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,64.0,0.0,0.0,3.0,0.0,9.963867189419998,0.0,0.0,3,0.0,0.0,0.0,1.50025,2,0.0,6.724296774162453,0.0
