time,rss,used,available,percent,event
23/04/2020 18:57:01, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_4.interaction_sample_simulate.add.probs
23/04/2020 18:57:01, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_4.interaction_sample_simulate.del.utilities_df
23/04/2020 18:57:01, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_4.interaction_sample_simulate.add.positions
23/04/2020 18:57:01, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_4.interaction_sample_simulate.add.rands
23/04/2020 18:57:01, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_4.interaction_sample_simulate.del.probs
23/04/2020 18:57:01, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_4.interaction_sample_simulate.add.choices
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.add.tours
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.add.alt_tdd
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.add.tours
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.interaction_df
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.del.interaction_df
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.sample_counts
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.del.sample_counts
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.utilities_df
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.probs
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.del.utilities_df
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.positions
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.rands
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.del.probs
23/04/2020 18:57:02, 0.52, 1.44, 114.67, 7.3%, non_mandatory_tour_scheduling.vectorize_tour_scheduling.tour_5.interaction_sample_simulate.add.choices
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:03, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.eatout.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:04, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:04, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:04, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:04, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:04, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:04, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:05, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:05, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.escort.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:05, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:06, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othdiscr.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:07, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.othmaint.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:08, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.school.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:09, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.shopping.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:10, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.social.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, tour_mode_choice.work.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, atwork_subtour_frequency.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, atwork_subtour_frequency.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, atwork_subtour_frequency.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:11, 0.52, 1.44, 114.67, 7.3%, atwork_subtour_frequency.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:12, 0.52, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.interaction_df
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.interaction_utilities
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.del.interaction_df
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.utilities
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.del.interaction_utilities
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.probs
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.del.utilities
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.choices_df
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.del.probs
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.choices_df
23/04/2020 18:57:12, 0.55, 1.44, 114.67, 7.3%, atwork_subtour_location_sample.interaction_sample.add.choices_df
23/04/2020 18:57:12, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_logsums.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_logsums.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_logsums.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_logsums.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_logsums.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.interaction_df
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.del.interaction_df
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.sample_counts
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.del.sample_counts
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.utilities_df
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.probs
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.del.utilities_df
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.positions
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.rands
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.del.probs
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_destination_simulate.interaction_sample_simulate.add.choices
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.add.tours
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.add.alt_tdd
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.add.tours
23/04/2020 18:57:13, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.interaction_df
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.del.interaction_df
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.sample_counts
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.del.sample_counts
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.utilities_df
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.probs
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.del.utilities_df
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.positions
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.rands
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.del.probs
23/04/2020 18:57:14, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_scheduling.tour_1.interaction_sample_simulate.add.choices
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.add.raw_utilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.add.nested_exp_utilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.del.raw_utilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.add.nested_probabilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.del.nested_exp_utilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.add.base_probabilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.del.nested_probabilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, atwork_subtour_mode_choice.simple_simulate.eval_nl.del.base_probabilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, stop_frequency.atwork.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, stop_frequency.atwork.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, stop_frequency.atwork.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:15, 0.56, 1.44, 114.67, 7.3%, stop_frequency.atwork.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.eatout.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.eatout.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.eatout.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.eatout.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.escort.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.escort.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.escort.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.escort.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othdiscr.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othdiscr.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othdiscr.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othdiscr.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othmaint.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othmaint.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othmaint.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.othmaint.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.school.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.school.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:16, 0.56, 1.44, 114.67, 7.3%, stop_frequency.school.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.school.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.shopping.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.shopping.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.shopping.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.shopping.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.social.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.social.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.social.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.social.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.univ.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.univ.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.univ.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.univ.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.work.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.work.simple_simulate.eval_mnl.add.probs
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.work.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:57:17, 0.56, 1.44, 114.67, 7.3%, stop_frequency.work.simple_simulate.eval_mnl.del.probs
23/04/2020 18:57:18, 0.56, 1.44, 114.67, 7.3%, trip_purpose.add.choosers
23/04/2020 18:57:18, 0.56, 1.44, 114.67, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.add.interaction_df
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.add.interaction_utilities
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.del.interaction_df
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.add.utilities
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.del.interaction_utilities
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.add.probs
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.del.utilities
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.add.choices_df
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.del.probs
23/04/2020 18:57:18, 0.64, 1.45, 114.66, 7.3%, trip_destination.trip_num_1.atwork.trip_destination_sample.interaction_sample.add.choices_df
