MAZ,TAZ,level_0,index,MAZ_ORIGINAL,TAZ_ORIGINAL,DistID,DistName,CountyID,CountyName,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_lgt,man_hvy,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,util,emp_total,publicEnrollGradeKto8,privateEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGrade9to12,comm_coll_enroll,EnrollGradeKto8,EnrollGrade9to12,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,hstallsoth,hstallssam,dstallsoth,dstallssam,mstallsoth,mstallssam,park_area,hparkcost,numfreehrs,dparkcost,mparkcost,ech_dist,hch_dist,parkarea,MAZ_X,MAZ_Y,TotInt,EmpDen,RetEmpDen,DUDen,PopDen,IntDenBin,EmpDenBin,DuDenBin,PopEmpDenPerMi,mgra,mgraParkArea,lsWgtAvgCostM,lsWgtAvgCostD,lsWgtAvgCostH,TERMINALTIME
100579,579,578,905,10593,593,1,Downtown SF,1,San Francisco,68.907,454,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,0.0,0.0,29.57691548,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4790398.0,3751944.0,69,1.2137334440739715,0.014043196873583142,2.2449053287913623,5.831939044500885,1,1,1,33417.89409465798,100579,4,0.0,0.0,0.0,1
100580,580,579,6724,10594,594,1,Downtown SF,1,San Francisco,14.55,305,474,0,2,170,101,63,0,21,282,67,11,519,127,0,17,0,17,15,0,0,327,118,19,106,113,0,4,0,2179,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,702.0,702.0,700.0,700.0,700.0,700.0,2500.0,3.186666667,0,8.603333333,172.06666666700005,1,1,1,4778532.0,3742075.0,151,323.116106387562,29.8733059031593,35.83964028216997,60.850818108259276,3,3,3,35002.11923998638,100580,1,189.3228567896087,9.893389250800283,4.254690280662259,1
100581,581,580,38903,10595,595,1,Downtown SF,1,San Francisco,51.82100000000001,625,777,0,184,79,1696,121,0,140,444,42,522,1550,246,23,274,225,274,16,0,0,2064,3118,2826,521,1687,148,15,0,16280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.509999997,0,0,3787.0,3787.0,3775.0,3775.0,3775.0,3775.0,7500.0,1.990666667,0,4.182666667,83.653333333,1,1,1,4778341.0,3740862.0,107,304.3089091186331,38.25520766292325,40.467189594773615,61.03644324394971,2,3,3,33186.789963881405,100581,1,120.70218791106676,8.7943900019581,4.449001056551473,1
100582,582,581,25458,10597,597,1,Downtown SF,1,San Francisco,58.667,167,244,3,129,501,869,1891,0,60,12741,763,343,5,791,0,61,0,61,15,21,0,15804,899,1447,668,740,69,447,7589,47475,0.0,0.0,0.0,0.0,0.0,751.488,313.12,6311.759999991999,0,0,2976.0,2976.0,2974.0,2974.0,2974.0,2974.0,0.0,8.614615385,0,15.988461538,319.775384615,1,1,1,4780922.0,3741366.0,129,384.06849859334676,38.29267215950364,15.252455121542061,22.94991832983509,2,3,3,31669.643660448237,100582,1,289.43191129430284,11.330794336642466,6.118205353914353,1
100583,583,582,10339,10598,598,1,Downtown SF,1,San Francisco,62.335,345,878,0,18,35,118,0,0,106,14,582,248,10,116,30,63,0,63,0,0,0,166,591,98,6,246,14,60,0,2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.96484099999995,0,0,388.0,388.0,380.0,380.0,380.0,380.0,0.0,1.9240000000000002,0,2.845,56.9,3,3,1,4775198.0,3733178.0,157,45.79027905060578,6.71562733838354,17.744389981419047,34.330623260663025,3,3,3,30921.854653098217,100583,1,54.91897663824185,2.6578185456956,2.3595098860445733,1
100584,584,583,6404,10599,599,1,Downtown SF,1,San Francisco,37.829,734,1347,0,29,105,169,20,0,3,36,41,18,9,103,0,128,0,128,7,0,0,193,71,214,18,157,7,10,0,1529,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,117.0,117.0,110.0,110.0,110.0,110.0,0.0,2.6825,0,1.005,20.1,1,1,1,4777418.0,3736572.0,99,60.016427157019436,9.030691617268463,25.05459801218666,39.32118063293369,2,3,3,31722.19345161456,100584,1,52.17499671031019,3.8589874247955662,3.5155408401972816,1
100585,585,584,6113,10600,600,1,Downtown SF,1,San Francisco,52.778999999999996,474,734,7,2,37,270,0,0,4,10,30,0,1,2,0,106,0,106,0,0,0,131,162,66,13,127,15,1,0,1280,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0,0,557.0,557.0,556.0,556.0,556.0,556.0,0.0,7.1675,0,7.785,155.71,1,1,1,4779882.0,3736781.0,87,58.37640964155232,9.840627085477722,22.590460247259887,37.70204390955672,2,3,3,32352.919114312357,100585,1,141.6172850747858,5.640864207414433,4.9901810432788585,1
100586,586,585,9788,10601,601,1,Downtown SF,1,San Francisco,39.571,214,836,0,9,68,78,2,0,0,62,3903,54,0,15,8,69,0,69,50,0,0,409,28,59,44,197,47,0,0,5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,348.0,348.0,345.0,345.0,345.0,345.0,0.0,5.671666667,0,5.756666667,115.131666667,1,1,1,4779011.0,3735841.0,79,46.27066228255191,9.677085923248193,11.682902231819847,21.5862710533888,1,3,3,32061.89611081333,100586,1,90.52012746626751,3.4841849011885486,5.455827695843377,1
100587,587,586,8248,10602,602,1,Downtown SF,1,San Francisco,30.325,38,42,0,0,26,21,0,0,6,61,0,8,3,172,0,176,0,176,0,1,0,310,514,710,8,34,0,12,0,2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1061.0,1061.0,998.0,998.0,998.0,998.0,0.0,6.52,0,3.06,61.21,1,1,1,4778541.0,3735001.0,90,46.34434483063199,8.536486625741585,9.944206450853098,17.88632248376982,2,3,2,31711.84896202028,100587,1,63.611358945739966,3.5206564402172367,5.553679236595749,1
100588,588,587,8205,10603,603,1,Downtown SF,1,San Francisco,36.816,55,70,0,21,183,161,0,0,9,33,0,22,15,30,0,10,0,10,0,0,0,422,117,149,7,284,15,151,0,1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28745583,0,0,139.0,139.0,135.0,135.0,135.0,135.0,0.0,4.186666667,0,2.84,56.8,3,3,1,4776217.0,3733294.0,145,46.99681585747287,8.505144776777714,11.409340554214005,20.850997838972216,3,3,3,31197.269338157814,100588,1,56.82115744151286,2.843348616301387,2.675494504788663,1
100589,589,588,9227,10604,604,1,Downtown SF,1,San Francisco,42.20399999999999,22,25,0,190,16,185,0,0,1,81,0,14,0,11,0,50,0,50,12,1000,0,3,432,112,4,19,4,99,0,2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722791519,0,0,65.0,65.0,60.0,60.0,60.0,60.0,25000.0,2.316666667,0,0.795,15.9,3,3,1,4777077.0,3733298.0,140,40.14666129769422,8.673608951912017,6.357814828218367,11.684311216904788,3,3,2,29874.038283876373,100589,1,21.95063202342769,1.4959995550990717,2.966059326746219,1
100590,590,589,25472,10605,605,1,Downtown SF,1,San Francisco,50.62300000000001,376,740,0,75,125,264,17,0,12,79,0,67,0,731,0,161,0,161,5,0,4,281,53,412,24,101,65,35,0,2767,0.0,15.0,0.0,7.0,0.0,0.0,0.0,96.25478261,0,0,806.0,806.0,797.0,797.0,797.0,797.0,0.0,3.463076923,0,2.946153846,58.923076923,3,3,1,4778878.0,3733425.0,106,41.62658578221398,7.910230044981803,6.6367629940999535,12.972524685264196,2,3,2,30164.584487538432,100590,1,57.57131278055871,2.591810562556325,4.240297423987768,1
100591,591,590,1516,10606,606,1,Downtown SF,1,San Francisco,36.316,633,1063,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.76467444,52.76467444,50.81525555,50.81525555,50.81525555,50.81525555,0.0,1.039113727,0,1.633347499,32.666949995,3,3,1,4779903.0,3734752.0,83,36.829120103734155,7.4578337341773375,7.7955909100614775,13.368584312149745,2,3,2,32069.77448009174,100591,1,59.7000404498822,3.650077992139067,5.124480333230943,1
100592,592,591,11524,10607,607,1,Downtown SF,1,San Francisco,139.993,1256,2048,0,8,68,34,315,0,6,90,0,400,0,49,0,6,25,6,0,0,0,390,10,503,0,1,27,150,0,2147,0.0,0.0,245.28266729999999,0.0,0.0,0.0,0.0,0.0,0,0,760.3552868869998,760.3552868869998,755.6466552999997,755.6466552999997,755.6466552999997,755.6466552999997,0.0,2.4850173840000003,0,6.609303604,132.1818605,3,3,1,4781688.0,3734095.0,65,17.357472039969565,4.175802088311241,11.764440460979015,20.5980257234331,1,2,3,31225.415651054336,100592,1,259.53129714537096,17.301356232854655,2.368411271199958,1
100595,595,594,494,10610,610,1,Downtown SF,1,San Francisco,36.504,0,0,0,0,20,0,0,0,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,4,0,36,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,3,3,1,4781841.0,3732330.0,90,16.021719395781293,2.695189819174189,7.513264506379932,14.40347780979177,2,2,2,29674.99284662471,100595,1,32.66695022583008,1.6333475112915041,1.1885820838758785,1
100636,636,635,7619,10651,651,1,Downtown SF,1,San Francisco,13.232999999999999,508,842,0,4,0,0,0,0,0,20,50,0,0,51,0,34,0,34,0,3,0,65,32,33,5,12,0,0,0,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.0,49.0,48.0,48.0,48.0,48.0,0.0,3.89,0,7.57,151.4,3,3,1,4780163.0,3736088.0,82,47.741741189068,8.359196580195585,18.34338584060432,32.32417871991568,2,3,3,31153.995026993638,100636,1,111.04968607437708,4.677082581464787,5.2321376799139925,1
