OMAZ,DMAZ,DISTWALK
17134,16772,2.46345
17134,16773,1.9111
17134,16774,1.0187
17134,16775,1.9837
17134,16779,1.20025
17134,16780,1.0703
17134,16781,2.4254
17134,16782,2.6982500000000003
17134,16783,1.3957000000000002
17134,16784,1.9414
17134,16785,2.1684
17134,16786,2.37705
17134,16787,2.49165
17134,16788,2.5672
17134,16789,2.89825
17134,16790,2.9415500000000003
17134,16791,2.488
17134,16792,2.17795
17134,17047,2.00315
17134,17048,2.2783
17134,17068,2.04015
17134,17069,2.15535
17134,17070,2.0327
17134,17072,2.371
17134,17125,0.7998999999999999
17134,17134,0.2024
17134,17135,0.40485
17134,17139,1.61495
17135,14959,2.89465
17135,14960,2.216
17135,14961,2.34255
17135,14962,2.7097
17135,14964,2.5431
17135,14965,2.4742
17135,14967,2.51505
17135,16759,1.45905
17135,16760,1.45905
17135,16761,1.5229
17135,16762,2.981
17135,16764,2.183
17135,16765,1.6639
17135,16766,2.2107
17135,16770,2.6961500000000003
17135,16771,2.843
17135,16772,2.59065
17135,16773,2.0383500000000003
17135,16774,1.14595
17135,16775,2.1109
17135,16779,1.3275
17135,16780,1.19755
17135,16781,2.55265
17135,16782,2.8255
17135,16783,1.5229
17135,16784,2.0686
17135,16785,2.29565
17135,16786,2.50425
17135,16787,2.6189
17135,16788,2.6944
17135,16791,2.61525
17135,16792,2.3051500000000003
17135,17047,1.77495
17135,17048,2.0501
17135,17068,2.1674
17135,17069,2.07
17135,17070,1.8045
17135,17072,2.156
17135,17125,0.9271
17135,17134,0.40485
17135,17135,0.1209
17135,17139,1.74215
17139,14960,2.927
17139,16759,0.7212500000000001
17139,16760,0.7212500000000001
17139,16761,0.7851
17139,16762,2.2243
17139,16763,2.04975
17139,16764,1.10115
17139,16765,0.69335
17139,16766,1.12885
17139,16768,2.1616
17139,16769,1.93105
17139,16770,1.6143
17139,16771,1.76115
17139,16772,1.5088
17139,16773,0.9565
17139,16774,0.5962500000000001
17139,16775,1.5612
17139,16779,0.7777999999999999
17139,16780,0.64785
17139,16781,1.79595
17139,16782,2.0688
17139,16783,0.7851
17139,16784,1.3119
17139,16785,1.53895
17139,16786,1.7475999999999998
17139,16787,1.6502
17139,16788,1.57465
17139,16789,1.9436
17139,16790,2.1344000000000003
17139,16791,1.5334
17139,16792,1.2233
17139,16856,2.229
17139,16857,2.375
17139,16923,2.8958500000000003
17139,16926,2.7748
17139,16927,2.7374
17139,16930,2.93525
17139,17068,2.87835
17139,17069,2.9936
17139,17125,0.8150499999999999
17139,17134,1.61495
17139,17135,1.74215
17139,17139,0.1651
18639,16466,2.0026
18639,16468,1.7735499999999995
18639,16470,1.33025
18639,16471,1.0336
18639,16472,0.7878999999999999
18639,16473,2.5053
18639,16476,0.8685499999999999
18639,16479,0.9705
18639,16481,1.44235
18639,16482,2.1499
18639,16483,1.72915
18639,16484,2.10435
18639,16485,0.68255
18639,16486,0.7081000000000001
18639,16490,0.74245
18639,16493,1.59365
18639,16501,0.7878999999999999
18639,16502,0.8147
18639,18639,0.1696
21773,21773,0.0978
21773,21774,1.01035
21773,21786,1.73905
21773,21793,2.82285
21774,21773,1.01035
21774,21774,0.36435
21774,21786,0.7287
21774,21792,2.506
21774,21793,1.81245
21785,21785,0.28195
21785,21786,2.3759
21785,21792,1.2991
21785,21793,1.7203499999999998
21786,21773,1.73905
21786,21774,0.7287
21786,21785,2.3759
21786,21786,0.3147
21786,21792,1.7773
21786,21793,1.08375
21792,21774,2.506
21792,21785,1.2991
21792,21786,1.7773
21792,21792,0.1750999999999999
21792,21793,1.1217
21793,21773,2.82285
21793,21774,1.81245
21793,21785,1.7203499999999998
21793,21786,1.08375
21793,21792,1.1217
21793,21793,0.2271999999999999
