coefficient_name,value,constrain
coef_eatout_Departure_Constant_12_30_PM_01_00_PM,1.057346496,F
coef_eatout_Departure_Constant_01_00_PM_01_30_PM,0.728959087,F
coef_eatout_Departure_Constant_Shift_for_every_30_minutes_before_05_30_pm_Linear,-0.477439748,F
coef_eatout_Departure_Constant_Before_06_00_PM,-1.21554671,F
#coef_eatout_Departure_Constant_06_00_PM_06_30_PM,-0.425984037,F
#coef_eatout_Departure_Constant_06_30_PM_07_00_PM,0,T
#coef_eatout_Departure_Constant_07_00_PM_07_30_PM,-0.227800647,F
#coef_eatout_Departure_Constant_After_07_30_PM,-0.293904097,F
#coef_eatout_Departure_Constant_Shift_for_every_30_minutes_after_08_00_pm_Linear,-0.55440861,F
coef_eatout_Departure_Constant_11_00_AM_12_00_PM,0.531539506,F
coef_eatout_Departure_Constant_12_00_PM_12_30_PM,0.673838195,F
coef_eatout_Departure_Constant_12_30_PM_to_01_00_PM,0.422292261,F
coef_eatout_Departure_Constant_Shift_for_every_30_minutes_before_05_00_pm_Linear,-0.033290717,F
coef_eatout_Departure_Constant_Before_05_30_PM,-0.561079452,F
coef_eatout_Departure_Constant_05_30_PM_06_00_PM,-0.178719161,F
coef_eatout_Departure_Constant_06_00_PM_06_30_PM,0,T
coef_eatout_Departure_Constant_06_30_PM_07_00_PM,-0.282095841,F
coef_eatout_Departure_Constant_07_00_PM_07_30_PM,-0.299748613,F
coef_eatout_Departure_Constant_After_07_30_PM,-0.845300559,F
coef_eatout_Departure_Constant_Shift_for_every_30_minutes_after_08_00_pm_Linear,-0.667843486,F
coef_eatout_Arrival_Constant_9_30_AM_to_11_00_AM,0.486337344,F
#coef_eatout_Arrival_Constant_12_30_PM_to_01_00_PM,0.629299404,F
#coef_eatout_Arrival_Constant_01_00_PM_to_01_30_PM,0.938528731,F
#coef_eatout_Arrival_Constant_01_30_PM_to_02_00_PM,0.584420106,F
#coef_eatout_Arrival_Constant_02_00_PM_to_02_30_PM,0.842550215,F
coef_eatout_Arrival_Constant_02_30_PM_to_03_00_PM,0.298486505,F
#coef_eatout_Arrival_Constant_Shift_for_every_30_minutes_before_06_00_pm_Linear,0.125034982,F
coef_eatout_Arrival_Constant_Before_6_30_PM,-0.029062996,F
coef_eatout_Arrival_Constant_6_30_PM_to_7_00_PM,-0.509075598,F
# coef_eatout_Arrival_Constant_7_00_PM_to_7_30_PM,-0.124885931,F
# coef_eatout_Arrival_Constant_7_30_PM_to_8_00_PM,-0.605455664,F
# coef_eatout_Arrival_Constant_8_00_PM_to_8_30_PM,0,T
# coef_eatout_Arrival_Constant_8_30_PM_to_9_00_PM,-0.657382835,F
coef_eatout_Arrival_Constant_After_9_00_PM,-0.813629712,F
#coef_eatout_Arrival_Constant_Shift_for_every_30_minutes_after_09_30_pm_Linear,-0.204722406,F
coef_eatout_Arrival_Constant_12_30_PM_to_01_00_PM,2.002032369,F
coef_eatout_Arrival_Constant_01_00_PM_to_01_30_PM,2.115334472,F
coef_eatout_Arrival_Constant_01_30_PM_to_02_00_PM,1.647879687,F
coef_eatout_Arrival_Constant_02_00_PM_to_02_30_PM,1.525310078,F
coef_eatout_Arrival_Constant_Shift_for_every_30_minutes_before_06_30_pm_Linear,-0.152980854,F
coef_eatout_Arrival_Constant_Before_7_00_PM,-0.41165142,F
coef_eatout_Arrival_Constant_7_00_PM_to_7_30_PM,-0.384557379,F
coef_eatout_Arrival_Constant_7_30_PM_to_8_00_PM,-0.044050359,F
coef_eatout_Arrival_Constant_8_00_PM_to_8_30_PM,0,T
coef_eatout_Arrival_Constant_8_30_PM_to_9_00_PM,-0.239939049,F
coef_eatout_Arrival_Constant_After_09_00_PM,-0.248639696,F
coef_eatout_Arrival_Constant_Shift_for_every_30_minutes_after_09_30_pm_Linear,-0.204771082,F
#coef_eatout_Duration_Constant_0_hours,-11.72660422,F
#coef_eatout_Duration_Constant_0p5_hous,-5.08873115,F
#coef_eatout_Duration_Constant_1_hour,-0.125521065,F
#coef_eatout_Duration_Constant_1p5_hours,0,T
coef_eatout_Duration_Constant_2_hours,-0.124807752,F
coef_eatout_Duration_Constant_2p5_hours_or_more,-0.156019835,F
coef_eatout_Duration_Constant_Shift_for_every_30_minutes_more_than_3_hrs_Linear,-0.3357414,F
coef_eatout_Duration_Constant_0_hours,-4.268996522,F
coef_eatout_Duration_Constant_0p5_hous,-1.323297693,F
coef_eatout_Duration_Constant_1_hour,0,T
coef_eatout_Duration_Constant_1p5_hours,-0.195669185,F
coef_eatout_Duration_Constant_2_hours_or_more,-0.523723192,F
coef_eatout_Duration_Constant_Shift_for_every_30_minutes_more_than_2p5_hrs_Linear,-0.649331488,F
coef_eatout_Calibration_Constant_Duration_eq_1,-0.333697861,F
coef_eatout_Calibration_Constant_Duration_eq_2,-0.245716,F
coef_eatout_Calibration_Constant_Duration_eq_3,0.052708833,F
coef_eatout_Calibration_Constant_Duration_eq_4,0.041571499,F
coef_eatout_Calibration_Constant_Departure_eq_1,-10,F
coef_eatout_Calibration_Constant_Departure_eq_2,-10,F
coef_eatout_Calibration_Constant_Departure_eq_3,-10,F
coef_eatout_Calibration_Constant_Departure_eq_17,0.706568704,F
coef_eatout_Calibration_Constant_Departure_eq_18,0.634353544,F
coef_eatout_Calibration_Constant_Departure_eq_19,0.584387268,F
coef_eatout_Calibration_Constant_Departure_eq_20,0.469777884,F
coef_eatout_Calibration_Constant_Departure_eq_21,0.39548931,F
coef_social_Personlt_18_years_old_Duration_lt_1p5_hrs_Linear,-0.262839914,F
coef_social_Personlt_18_years_old_Duration_gt_1p5_hrs_Linear,0.086919429,F
coef_social_Nonworking_senior_retiree_Duration_lt_1p5_hrs_Linear,0.468354376,F
coef_social_Retiree_Nonworking_senior_only_HH_Duration_lt_1p5_hrs_Linear,-0.312282762,F
coef_social_Zero_auto_households_Duration_lt_1p5_hrs_Linear,-0.508439932,F
coef_social_Zero_auto_households_Duration_gt_1p5_hrs_Linear,0.074190914,F
coef_social_Number_of_auto_more_that_number_of_adults_Duration_lt_1p5_hrs_Linear,0.127185965,F
coef_social_Number_of_auto_more_that_number_of_adults_Duration_gt_1p5_hrs_Linear,0.048756122,F
coef_social_Kids_in_Joint_Tour_Duration_lt_1p5_hrs,-0.559947083,F
coef_social_Kids_in_Joint_Tour_Duration_gt_1p5_hr,-0.115347031,F
coef_social_Joint_Tours_Party_Size_gt_2_Duration_gt_1p5_hr,0.104494637,F
coef_social_Auto_Distance_Duration_lt_1_hrs_Linear,-0.162965435,F
coef_social_Auto_Distance_Duration_gt_1_hrs_Linear,0.006797399,F
coef_social_Time_Pressure_Duration_lt_1_hr,-0.229264474,F
coef_social_Time_Pressure_Duration_gt_1_hr,0.219325112,F
coef_social_Number_of_additional_individual_social_and_dicretionary_tours_Duration_lt_1_hr,0.156250451,F
coef_social_Departure_Constant_Shift_for_every_30_minutes_before_08_30_am_Linear,-0.529943196,F
coef_social_Departure_Constant_Before_09_00_AM,-0.198438086,F
coef_social_Departure_Constant_09_00_AM_to_09_30_AM,0.137620628,F
coef_social_Departure_Constant_Shift_for_every_30_minutes_before_05_00_pm_Linear,-0.142078961,F
coef_social_Departure_Constant_Before_05_30_PM,-0.390965052,F
coef_social_Departure_Constant_05_30_PM_06_00_PM,-0.453580491,F
coef_social_Departure_Constant_06_00_PM_06_30_PM,0,T
coef_social_Departure_Constant_06_30_PM_07_00_PM,-0.088537991,F
coef_social_Departure_Constant_07_00_PM_07_30_PM,0.052983115,F
