X,Y,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Area,Perimeter
6285524.87246865,2070447.04574636,"15873","19002","190021","55","5","19","92028","1953","1953","195300","142","0","5","158","2","0","15","3","2",197872.936839167,1820.84647254636
6288541.41929553,2070296.27111729,"15874","19002","190021","55","5","19","92028","1953","1953","195300","128","0","5","158","2","0","15","3","2",221103.124991255,2193.69862049043
6284529.07971756,2069455.65604241,"15875","19002","190021","55","5","19","92028","1953","1953","195300","146","0","5","158","2","0","15","3","2",78053.4536207756,1387.3551011936
6286175.22938215,2068779.1049926,"15876","19002","190021","55","5","19","92028","1953","1953","195300","148","0","5","158","2","0","15","3","2",229281.984389452,2879.13910130201
6288426.91718219,2068922.40595027,"15877","19002","190021","55","5","19","92028","1953","1953","195300","149","0","5","158","2","0","15","3","2",423270.216702788,2748.12486285055
6287177.30876358,2068047.9027,"15878","19002","190021","55","5","19","92028","1953","1953","195300","152","0","5","158","2","0","15","3","2",133515.759497172,1801.47411278166
6285898.67287363,2068765.0627069,"15879","19002","190021","55","5","19","92028","1953","1953","195300","148","0","5","158","2","0","15","3","2",53533.2857171728,1033.99742201104
6285013.59032644,2068712.48878284,"15880","19002","190021","55","5","19","92028","1953","1953","195300","155","0","5","158","2","0","15","3","2",70823.4593436294,1121.23940590025
6284209.63682832,2068721.63734847,"15881","19002","190021","55","5","19","92028","1953","1953","195300","155","0","5","158","2","0","15","3","2",29392.0999340476,690.278191692011
6291039.3994225,2068294.56757347,"15882","19002","190021","55","5","19","92028","1953","1953","195300","129","0","5","158","2","0","15","3","2",208674.194106942,1975.25275592482
6284831.30235299,2067279.44161266,"15883","19002","190021","55","5","19","92028","1953","1953","195300","157","0","5","158","2","0","15","3","2",406538.242544329,3019.49179096501
6286057.84635591,2067201.01973353,"15884","19002","190021","55","5","19","92028","1953","1953","195300","160","0","5","158","2","0","15","3","2",20893.4662791661,801.362611840579
6284992.13769781,2064948.1848746,"15885","19002","190021","55","5","19","92028","1953","1953","195300","165","0","5","158","2","0","15","3","2",525205.68024072,3136.24119980514
6286051.43662968,2066561.00200909,"15886","19002","190021","55","5","19","92028","1953","1953","195300","160","0","5","158","2","0","15","3","2",39722.9348772439,813.418683617577
6286504.96983158,2066016.30414986,"15887","19002","190021","55","5","19","92028","1953","1953","195300","156","0","5","158","2","0","15","3","2",54316.9495633294,1204.90218543869
6287701.77092164,2067093.44355166,"15888","19002","190021","55","5","19","92028","1953","1953","195300","156","0","5","158","2","0","15","3","2",186014.297711943,3027.59736531214
6289341.30083108,2101549.29752521,"15889","19002","190021","55","5","19","92028","1955","1955","195500","20","0","5","157","40","0","15","3","2",151551.226139432,1690.23949695056
6290149.3840896,2101089.8554434,"15890","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",114079.231328549,1584.99932741022
6293094.41406245,2100101.03324439,"15891","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",1970978.95647948,6871.61243354839
6298920.57730181,2100059.28983104,"15892","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",1029948.2923278,4436.65618769255
6288601.14289279,2100632.54647956,"15893","19002","190021","55","5","19","92028","1955","1955","195500","20","0","5","157","40","0","15","3","2",178227.377860288,2392.48309423497
6288049.92757262,2099276.31625416,"15894","19002","190021","55","5","19","92028","1955","1955","195500","20","0","5","157","40","0","15","3","2",419576.069477884,2894.59154315541
6289961.89810727,2099589.19454611,"15895","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",114386.215781225,1433.6514620551
6295734.23760212,2098189.87713272,"15896","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",839230.973332304,3965.94988722132
6286184.62712827,2097950.26347698,"15897","19002","190021","55","5","19","92028","1955","1955","195500","30","0","5","157","40","0","15","3","2",257501.10936566,2681.10061103807
6289575.09269657,2098505.37707483,"15898","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",142836.639067158,1707.87051416325
6293717.30458708,2097510.1408079,"15899","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",207488.484010187,2404.92845943343
6298391.57405894,2097716.14298288,"15900","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",488744.235941424,3616.44061388886
6287102.99475691,2096752.94125872,"15901","19002","190021","55","5","19","92028","1955","1955","195500","30","0","5","157","40","0","15","3","2",331097.441631765,2498.71449374571
6288653.27268956,2097854.22387505,"15902","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",78922.8258850928,1434.56878943493
6290008.26437142,2097636.31633784,"15903","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",65042.6609218967,1002.05480151318
6290891.88945762,2097047.25215926,"15904","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",160459.287691788,2113.8620230224
6291647.25119254,2096481.5292096,"15905","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",255051.137596723,2711.19620287337
6288655.26092012,2097426.91891303,"15906","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",70059.2434723318,1409.94632145131
6289093.65613723,2096504.89892249,"15907","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",354120.136944841,2528.43514434204
6284851.48751166,2095871.48443945,"15908","19002","190021","55","5","19","92028","1955","1955","195500","30","0","5","157","40","0","15","3","2",168885.836221807,2023.94796880504
6286136.66015269,2096360.32619005,"15909","19002","190021","55","5","19","92028","1955","1955","195500","30","0","5","157","40","0","15","3","2",49890.5459851147,893.715453702767
6293012.5015339,2095954.03161394,"15910","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",220355.738294356,2160.10258577889
6295269.40760333,2095461.89535431,"15911","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",543626.471212657,3232.93115114407
6285772.28118522,2095697.94976138,"15912","19002","190021","55","5","19","92028","1955","1955","195500","30","0","5","157","40","0","15","3","2",75970.7812820113,1203.82029937426
6289714.21298977,2095011.35619341,"15913","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",193150.230358775,1808.91858861611
6288436.07234071,2095584.44603614,"15914","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",45699.7830872373,1040.0650928667
6287083.53579286,2094718.4829239,"15915","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",171742.045642106,1715.00331340518
6290988.22907643,2094691.51876457,"15916","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",180209.210032384,1870.30287642895
6288430.08288633,2094741.06368026,"15917","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",160396.190786781,1618.06046281609
6285641.51572899,2094534.94743176,"15918","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",244565.576309983,2109.12611640063
6292445.57121809,2094727.73599525,"15919","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",169333.912630267,1648.96163011309
6293783.88539695,2094548.91609135,"15920","19002","190021","55","5","19","92028","1955","1955","195500","21","0","5","157","40","0","15","3","2",169850.59967577,1925.58211215575
6284146.17487238,2094482.5520311,"15921","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",107862.556075345,1498.95478071245
6289084.66698141,2093781.70126672,"15922","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",79928.4066024655,1251.32641896507
6288132.17560334,2092906.32767591,"15923","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",152071.166295939,2002.82003035843
6290874.14510131,2093428.67569859,"15924","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",279469.045856127,2238.44284803328
6292966.5947054,2092741.14884764,"15925","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",392004.430213498,2959.47724505012
6283333.87270829,2093370.92992734,"15926","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",114861.041368607,1353.66803746994
6284482.66643161,2093501.1055991,"15927","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",148987.747465855,1550.45320170377
6287092.25601619,2093032.75111476,"15928","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",240743.258034451,2034.06483567886
6285603.22548018,2092433.85559914,"15929","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",332887.254128609,2504.86229796432
6289022.54699593,2093122.40942391,"15930","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",82851.9792848519,1222.21698032782
6291350.96148235,2092045.26554956,"15931","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",248928.353268762,2455.25045409986
6284251.90497427,2092185.69038563,"15932","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",106665.824010286,1495.98692163332
6282833.12464863,2092076.49804321,"15933","19002","190021","55","5","19","92028","1955","1955","195500","35","0","5","157","40","0","15","3","2",248361.120342613,2159.19169034625
6289549.68978134,2092163.75661775,"15934","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",199492.772977016,1892.94473354957
6287062.91278237,2091075.26772897,"15935","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",234686.785468886,2017.11201790941
6288306.37273659,2091216.89044002,"15936","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",159648.757873579,1612.68440316655
6292768.14741964,2090689.91271433,"15937","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",284510.29385769,2794.19021451881
6289459.5535027,2089915.80088148,"15938","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",489427.54609529,3042.97239672339
6291020.66785209,2090699.06000321,"15939","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",171506.0514026,1787.23022309239
6281887.52629406,2090645.99573681,"15940","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",278741.590572415,3101.39477107981
6284038.29098442,2090710.83658658,"15941","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",270764.264447892,2375.06584831565
6285746.26287275,2090718.65839277,"15942","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",173512.169664194,1667.77594560645
6288081.54634298,2089485.10488839,"15943","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",124419.523852116,1885.73865678588
6292280.06368797,2089266.79316717,"15944","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",161253.352707827,1809.78288422649
6287044.7096144,2089349.13829098,"15945","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",192261.164855692,1759.96719739761
6281687.45624083,2089314.7829578,"15946","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",328142.358150503,2569.14768986647
6283988.1555591,2089390.80837909,"15947","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",261268.475162126,2201.0983774675
6285696.87465491,2089311.30180564,"15948","19002","190021","55","5","19","92028","1955","1955","195500","37","0","5","157","40","0","15","3","2",175659.798580943,1676.72495649034
6291014.6992395,2089252.15273204,"15949","19002","190021","55","5","19","92028","1955","1955","195500","36","0","5","157","40","0","15","3","2",181000.503891248,1705.93184255535
6291139.47109182,2087899.4512306,"15950","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",487025.491529836,3452.07331197556
6288458.81521633,2087799.77725546,"15951","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",191662.282464021,1792.68382634471
6291938.8116885,2086593.24287185,"15952","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",240544.821792287,2052.36036984428
6290282.74503397,2086493.77655226,"15953","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",174992.927815222,1822.81481271465
6288655.48072347,2086493.69258682,"15954","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",230717.567251132,2002.35918991895
6291464.71914018,2084745.87896696,"15955","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",319288.51976057,3590.77852531577
6288629.00700013,2084543.75200445,"15956","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",516776.885353352,2904.75097220428
6290201.91213502,2084285.24478214,"15957","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",237882.282253679,2701.25227973264
6293255.53933014,2082996.83092471,"15958","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",515172.878260609,3330.53674939314
6295089.77972488,2082612.04591612,"15959","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",224371.280655009,2198.17749934728
6290582.21382103,2082017.80616035,"15960","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",711434.281567584,4096.07685561016
6288318.66531409,2081669.05721939,"15961","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",444669.711642945,3002.34236790703
6293338.07928025,2081063.37621909,"15962","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",464500.693667766,3048.00680200164
6295415.67488385,2080964.36565169,"15963","19002","190021","55","5","19","92028","1955","1955","195500","42","0","5","157","40","0","15","3","2",93118.6488450715,1308.12436846189
6377337.41241043,2038540.50195114,"15964","19101","191011","54","5","19","92027","1912","1912","191201","190","0","5","177","0","41","0","3","2",4832663.50677502,14917.6622680964
6384052.20484179,2039735.0424656,"15965","19101","191011","54","5","19","92027","1912","1912","191201","190","0","5","177","0","41","0","3","2",2874976.08751941,6895.39986720711
6387815.21204944,2040317.64089988,"15966","19101","191011","54","5","19","92027","1912","1912","191201","190","0","5","177","0","41","0","3","2",973506.072395139,5196.66400654025
6321831.1908299,2094287.87439508,"15967","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",489515.132271371,3132.55505339961
6321176.62829886,2090979.05280956,"15968","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",1539052.50774561,5531.82558984052
6318623.86001946,2090430.23611876,"15969","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",1180593.83950793,4837.27608821774
6316334.77667076,2087906.66237361,"15970","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",413035.391859316,3340.42648811271
6325003.24885147,2087655.85577428,"15971","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",2751942.62895939,6893.48551938738
6319935.78073589,2086552.7920072,"15972","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",1017283.7251742,5844.22824912172
6316865.36255768,2086125.31197435,"15973","19101","191011","54","5","19","92059","1912","1912","191201","23","0","5","177","0","41","0","3","2",388012.517673377,3027.995909024
6315827.94799343,2082811.79733018,"15974","19101","191011","54","5","19","92059","1912","1912","191201","56","0","5","177","2","0","15","3","2",1250322.92662455,5083.46534295046
6325070.51987331,2082877.58613762,"15975","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",2104616.5683542,6236.99196647055
6319876.94432487,2081511.9263339,"15976","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",1257763.34668357,4948.13376736894
6326535.64114466,2079757.70984202,"15977","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",822016.357830199,3646.23136713607
6319410.18436712,2078773.35483624,"15978","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",1388988.23009659,5517.45324185816
6314637.53035042,2078624.06415561,"15979","19101","191011","54","5","19","92059","1912","1912","191201","56","0","5","177","2","0","15","3","2",1634347.19810593,5605.95476040481
6323879.53671467,2076913.59669999,"15980","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",2975940.39248716,8031.70061096683
6311438.97658689,2077979.9816941,"15981","19101","191011","54","5","19","92059","1912","1912","191201","56","0","5","177","2","0","15","3","2",71734.3182709788,1287.53832870326
6311269.85918304,2077249.85160376,"15982","19101","191011","54","5","19","92059","1912","1912","191201","56","0","5","177","2","0","15","3","2",28539.7649614355,1172.98269069573
6318531.5853634,2076413.2113972,"15983","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",188087.504142603,2335.78583503768
6325957.27263866,2073199.48498956,"15984","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",1805999.20355067,6835.5646405464
6328876.19098426,2071101.85234603,"15985","19101","191011","54","5","19","92059","1912","1912","191201","131","0","5","177","0","41","0","3","2",1354624.42738546,5517.80359309903
6331609.14344941,2072805.8204796,"15986","19101","191011","54","5","19","92059","1912","1912","191201","131","0","5","177","0","41","0","3","2",900750.066841814,4119.70457818254
6326098.17286832,2070038.17515869,"15987","19101","191011","54","5","19","92059","1912","1912","191201","131","0","5","177","0","41","0","3","2",96930.2106089608,1550.94030382557
6317865.90308725,2084737.86855524,"15988","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",158361.041738323,1593.23798258117
6321518.37636736,2084104.94954941,"15989","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",503040.559672307,3255.19150274203
6319214.9495537,2083734.60836922,"15990","19101","191011","54","5","19","92059","1912","1912","191201","57","0","5","177","0","41","0","3","2",624249.931258723,3999.24629997905
6367575.1049793,2055914.15306458,"15991","19101","191011","54","5","19","92060","1912","1912","191201","190","0","5","177","0","41","0","3","2",2886615.06787672,6811.81623408742
6374563.81881352,2050353.0933682,"15992","19101","191011","54","5","19","92060","1912","1912","191201","190","0","5","177","0","41","0","3","2",7120987.14521045,14775.8563127133
6366995.76683027,2050093.91913674,"15993","19101","191011","54","5","19","92060","1912","1912","191201","190","0","5","177","0","41","0","3","2",1010373.29123177,5618.88394429936
6381271.54412412,2045496.06938963,"15994","19101","191011","54","5","19","92060","1912","1912","191201","190","0","5","177","0","41","0","3","2",4614223.24973532,10735.9285139746
6336105.04266849,2069655.43570387,"15995","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",2877930.10165967,8440.80793567977
6331972.90304505,2069200.50635293,"15996","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",378295.852219121,2933.23788723678
6330859.66213521,2068301.02618523,"15997","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",445201.234737683,3332.67765632428
6344114.38548805,2065415.36264101,"15998","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",3720427.09122753,9217.25615090482
6333772.18064042,2067236.04892334,"15999","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",494761.422812797,2928.01849951877
6331093.57486003,2067212.17737338,"16000","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",62868.2687793316,1277.27911123037
6338775.9498733,2066602.42446161,"16001","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",395779.017719005,2939.39583732435
6331880.33259827,2066459.21403645,"16002","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",167251.662628687,1637.4696793472
6336597.38327638,2065215.41740613,"16003","19101","191011","54","5","19","92061","1912","1912","191201","162","0","5","177","0","41","0","3","2",912166.064086275,4339.00253860729
6333748.31396991,2065731.56857209,"16004","19101","191011","54","5","19","92061","1912","1912","191201","131","0","5","177","0","41","0","3","2",389407.881762486,3866.97380630398
6341066.71566802,2062810.24328569,"16005","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",1260964.18253276,5569.97406686615
6333577.94208151,2064298.11465105,"16006","19101","191011","54","5","19","92061","1912","1912","191201","162","0","5","177","0","41","0","3","2",277114.46152391,2403.33197997818
6352914.18802677,2061037.81318367,"16007","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",5760519.81556858,12728.4083505609
6335598.39237241,2063269.26828235,"16008","19101","191011","54","5","19","92061","1912","1912","191201","162","0","5","177","0","41","0","3","2",549347.44878994,4747.31695271567
6338337.6121537,2062195.12953141,"16009","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",773412.904164602,3683.26327830962
6335828.95391377,2061214.17707079,"16010","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",672381.821003083,3276.35583043475
6346213.76183964,2060260.3040747,"16011","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",1186589.51652106,4482.25255955723
6339693.52614158,2060029.09362908,"16012","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",500669.643521953,2852.40448062063
6342637.63509373,2058774.29723486,"16013","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",1391510.71601798,6041.90822738182
6337266.60992738,2059004.31933755,"16014","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",614290.348229913,3155.59000804449
6358752.2163177,2056563.03841079,"16015","19101","191011","54","5","19","92061","1912","1912","191201","186","0","5","177","0","41","0","3","2",2739040.20819655,7967.67239474167
6349152.24476519,2058332.63391634,"16016","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",516955.918936618,4195.45488605088
6339199.94404017,2057017.71871662,"16017","19101","191011","54","5","19","92061","1912","1912","191201","153","0","5","177","0","41","0","3","2",799454.013250226,4209.94580837793
6363507.40767004,2055661.55595569,"16018","19101","191011","54","5","19","92061","1912","1912","191201","190","0","5","177","0","41","0","3","2",1527359.36545222,7944.6003262762
6343938.36597756,2055437.12719251,"16019","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",1813796.97723606,7369.3763100549
6351401.48847336,2056263.5708807,"16020","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",1240954.62268844,5294.85444516074
6354794.8432753,2056832.62230471,"16021","19101","191011","54","5","19","92061","1912","1912","191201","186","0","5","177","0","41","0","3","2",541303.276068376,3705.68201586079
6347315.91079309,2055742.22620068,"16022","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",946484.993604333,4347.9222422714
6353029.13782206,2056879.90153948,"16023","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",50389.0627507046,1054.22597961767
6340809.247507,2054584.5918747,"16024","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",535525.856125471,3592.07109222028
6362387.95498189,2052853.41811933,"16025","19101","191011","54","5","19","92061","1912","1912","191201","190","0","5","177","0","41","0","3","2",1347246.1644815,6722.16849151371
6349167.56976733,2053982.20103985,"16026","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",687881.657310206,4232.66438748578
6360062.74824457,2053943.60102581,"16027","19101","191011","54","5","19","92061","1912","1912","191201","190","0","5","177","0","41","0","3","2",280156.424691406,2455.70890136446
6354284.55799911,2052331.32915034,"16028","19101","191011","54","5","19","92061","1912","1912","191201","186","0","5","177","0","41","0","3","2",2356521.95738093,8550.74482508737
6352893.77582653,2054367.55013508,"16029","19101","191011","54","5","19","92061","1912","1912","191201","186","0","5","177","0","41","0","3","2",38082.8110893336,869.207176040229
6347254.81541923,2052280.32095946,"16030","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",877645.113117124,5396.47649616522
6358077.88375223,2051970.64764044,"16031","19101","191011","54","5","19","92061","1912","1912","191201","190","0","5","177","0","41","0","3","2",211832.110674143,4595.16885017853
6342983.14953246,2051658.78291721,"16032","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",582340.052253028,3550.64763149056
6350680.50724798,2049886.93056758,"16033","19101","191011","54","5","19","92061","1912","1912","191201","186","0","5","177","0","41","0","3","2",2117421.77081521,7916.56821019564
6345237.33774324,2050785.72577853,"16034","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",663216.940937129,3779.77621173702
6345574.14407112,2049629.08257062,"16035","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",47631.4745838849,1152.9582242977
6346322.26658575,2049169.20773479,"16036","19101","191011","54","5","19","92061","1912","1912","191201","186","0","5","177","0","41","0","3","2",191422.205314008,1941.46406933836
6343266.00493811,2049775.8274464,"16037","19101","191011","54","5","19","92061","1912","1912","191201","171","0","5","177","0","41","0","3","2",23678.1902629863,965.865367648319
6347017.40425688,2048348.3256266,"16038","19101","191011","54","5","19","92082","1912","1912","191201","186","0","5","177","0","41","0","3","2",67641.8923468328,1912.76891435509
6359325.18312846,2043173.86429383,"16039","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",10242034.8700599,17601.8187539312
6363458.53938126,2047075.93819674,"16040","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",4858998.85115494,9226.43653014738
6369157.0358171,2046178.29474045,"16041","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",1570897.80993498,7321.90516337542
6373464.14946412,2043874.80196939,"16042","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",2676122.86075497,9230.07433368764
6368927.74070779,2043730.80409109,"16043","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",57824.5697169581,1018.82329270063
6351533.93302875,2041333.71341697,"16044","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",1761098.90733136,6108.35765412413
6369777.3721263,2039843.96834794,"16045","19101","191011","54","5","19","92082","1912","1912","191201","190","0","5","177","0","41","0","3","2",4137904.29840832,14268.0962993262
6342812.02478703,2078474.78919039,"16046","19101","191011","54","5","19","92060","1951","1951","195102","24","0","5","202","0","41","0","3","1",30753769.911968,27656.952308934
6328492.66115331,2076747.43275635,"16047","19101","191011","54","5","19","92060","1951","1951","195102","24","0","5","202","0","41","0","3","1",492330.605381718,3254.66329304681
6339595.6557319,2072337.49495047,"16048","19101","191011","54","5","19","92060","1951","1951","195102","24","0","5","202","0","41","0","3","1",3835751.33950624,9411.45194554745
6320091.40807335,2075030.66825279,"16049","19101","191012","54","5","19","92059","1912","1912","191201","118","0","5","177","0","41","0","3","2",35125.2380974069,844.390037492296
6318249.85414219,2075524.91517894,"16050","19101","191012","54","5","19","92059","1912","1912","191201","118","0","5","177","0","41","0","3","2",285421.418388124,2411.38539509134
6314632.27262206,2075949.22266029,"16051","19101","191012","54","5","19","92059","1912","1912","191201","115","0","5","177","2","0","15","3","2",396299.972469362,2794.92914272348
